visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_range,IR_norm_range,class
8.7996,80.3887,37.2083,3.3833,22.1083,0.1234,2.3008,-84.5843,32.2862,-23.771,-2.0923241675108497,2.72816422,56.0572,-0.6627376475303337,1.0
4.0,86.0,12.2773,0.0242,128.2708,0.1232,2.6343,206.0,249.0,243.2852,-2.0939462278827174,15.802962560000001,5.714799999999997,0.027741747572815518,0.0
2.0,91.0,15.9141,0.0321,168.45,0.0753,3.0113,211.0,252.0,244.2305,-2.5862751441762892,12.684285000000001,7.769499999999994,0.036822274881516556,0.0
4.0,190.0,67.8711,0.1073,1423.5292,0.0216,4.0542,159.0,240.0,204.5938,-3.835061964292018,30.748230720000002,35.40620000000001,0.22268050314465418,0.0
67.0598,104.4667,88.5975,3.7833,28.7583,0.1122,2.4146,-18.8835,-4.811,-13.8798,-2.1874722858935414,3.2266812599999994,9.0688,-0.4802499536632509,1.0
3.4251,11.1644,4.0456,0.0833,0.25,0.9269,0.1997,32.9311,37.812,36.8316,-0.07590959410035013,0.231725,0.9803999999999959,0.02977124966976493,1.0
3.855,119.9454,33.3638,12.0,314.025,0.0788,3.2263,5.6542,41.3507,30.3535,-2.540842282118304,24.745169999999998,10.997200000000003,1.9449612677301833,1.0
8.0,166.0,82.6172,0.07,584.5459,0.0308,3.6982,157.0,238.0,192.1016,-3.4802405890026082,18.00401372,45.89840000000001,0.2923464968152867,0.0
6.0048,131.3394,31.7372,7.8125,155.2458,0.0867,2.9327,-3.2572,37.6021,26.8493,-2.445301395195641,13.45981086,10.7528,-3.301240329117033,1.0
9.0,227.0,92.4805,0.1325,1890.4169,0.0166,4.2457,165.0,237.0,199.5391,-4.098352583619639,31.380920539999998,37.46090000000001,0.22703575757575764,0.0
9.0,174.0,94.5391,0.0977,930.6917,0.0226,3.9147,124.0,236.0,178.8594,-3.789805372703897,21.033632419999996,57.140600000000006,0.46081129032258067,0.0
3.64,5.7899,4.0188,0.0042,0.0042,0.9917,0.027,36.5493,39.6925,38.6967,-0.008334636790057628,0.0041651399999999995,0.9958000000000027,0.027245391840609878,1.0
57.8155,101.2419,78.9064,2.5125,10.9875,0.1525,2.0112,-106.2813,-53.0321,-83.595,-1.8805906829346708,1.67559375,30.5629,-0.2875661099365551,1.0
12.2393,77.3789,43.8786,8.075,104.9333,0.0557,3.0153,-20.0152,26.392,2.4684,-2.887775132048899,5.84478481,23.9236,-1.1952715935888725,1.0
4.0,216.0,68.3242,0.1225,1737.3627,0.0191,4.1546,166.0,250.0,216.9961,-3.958066943929553,33.18362757,33.00389999999999,0.1988186746987951,0.0
3.0,135.0,27.293,0.0681,659.5043,0.0403,3.6024,185.0,250.0,235.8516,-3.2114038100294997,26.57802329,14.14840000000001,0.07647783783783789,0.0
8.0,166.0,69.9609,0.0659,542.725,0.0317,3.6293,150.0,233.0,190.8125,-3.451438598098902,17.2043825,42.1875,0.28125,0.0
3.855,124.245,46.9069,11.2125,249.1458,0.053,3.3089,-8.4899,37.1816,20.1193,-2.9374633654300153,13.2047274,17.062300000000004,-2.009717428944982,1.0
74.1542,85.9782,80.2493,0.5625,0.8375,0.4322,0.974,-111.8321,-97.9544,-107.0335,-0.8388668349093515,0.3619675,9.079099999999997,-0.08118509801747438,1.0
9.0,152.0,61.0195,0.0883,798.5416,0.0244,3.8679,177.0,246.0,215.4141,-3.713172146682981,19.484415040000002,30.58590000000001,0.1728016949152543,0.0
1.0,2.0,1.1719,0.0006,0.1417,0.7568,0.408,249.0,252.0,250.4336,-0.2786562612444685,0.10723856,1.5663999999999874,0.006290763052208785,0.0
4.5,39.3271,7.6466,1.4292,8.5542,0.3477,1.5301,29.9047,40.9373,38.6698,-1.0564152399683213,2.97429534,2.2674999999999983,0.07582420154691398,1.0
4.0,104.0,18.8594,0.0454,308.8042,0.0538,3.302,203.0,250.0,240.9063,-2.9224818118143983,16.61366596,9.093700000000013,0.04479655172413799,0.0
5.0,199.0,96.9922,0.076,714.3752,0.0296,3.745,155.0,240.0,186.7305,-3.519980917652122,21.145505919999998,53.269499999999994,0.3436741935483871,0.0
59.5354,83.8284,70.8992,2.2083,9.3167,0.1749,1.9356,-103.0842,-72.6526,-89.3262,-1.7435408969575807,1.6294908300000002,16.673599999999993,-0.16174738708744885,1.0
7.0,166.0,72.0156,0.1129,1359.3418,0.0212,4.0516,159.0,237.0,196.4023,-3.8537540973041704,28.818046159999998,40.5977,0.2553314465408805,0.0
2.0,21.0,4.0586,0.0033,4.6417,0.4841,1.1516,240.0,255.0,249.8438,-0.7254637820364884,2.24704697,5.1562000000000126,0.021484166666666717,0.0
4.07,129.1896,47.6543,9.4458,163.5875,0.0553,3.163,-40.2485,38.2313,12.8164,-2.8949823704538478,9.04638875,25.414899999999996,-0.6314496192404685,1.0
3.4251,3.855,3.677,0.0,0.0,1.0,0.0,39.0675,40.3158,39.533,0.0,0.0,0.7828000000000017,0.020037115249248137,1.0
46.4215,123.3851,85.822,7.6625,92.0792,0.0584,2.964,-23.1677,5.1619,-8.276,-2.8404393891479556,5.37742528,13.437899999999999,-0.5800273656858471,1.0
6.0,64.0,15.7305,0.0249,89.2917,0.0808,2.8185,213.0,237.0,231.6563,-2.5157783134550873,7.21476936,5.3437000000000126,0.025087793427230106,0.0
3.4251,55.4507,11.2266,3.7792,51.3708,0.2307,2.1655,26.1705,43.2015,39.751,-1.4666371138024292,11.85124356,3.4505000000000052,0.13184692688332303,1.0
7.0798,124.245,50.9092,9.6583,157.175,0.047,3.2115,-26.0869,32.9311,1.6107,-3.0576076772720784,7.387225000000001,31.3204,-1.2006179346721917,1.0
16.754,85.5482,49.7999,4.3708,35.9375,0.104,2.4682,-99.978,-3.2572,-66.6933,-2.2633643798407643,3.7375,63.436099999999996,-0.6345005901298285,1.0
1.0,11.0,1.5664,0.0008,0.5042,0.7228,0.5149,245.0,251.0,249.9492,-0.32462272026406364,0.36443576,1.0508000000000095,0.004288979591836773,0.0
3.0,167.0,39.5078,0.0673,714.5875,0.0541,3.5054,182.0,254.0,234.25,-2.916921093129701,38.65918375,19.75,0.10851648351648352,0.0
5.7899,103.8217,50.7682,6.325,75.025,0.0768,2.7947,-33.6245,37.3919,11.4488,-2.566550638828511,5.76192,25.9431,-0.7715534803491503,1.0
3.64,106.6165,9.0818,1.8458,43.3458,0.6966,0.9011,17.1071,41.5571,38.7511,-0.36154392105023625,30.194684279999997,2.8059999999999974,0.16402546311180724,1.0
6.0,150.0,44.6367,0.0844,811.0958,0.0267,3.8723,161.0,235.0,212.1094,-3.623091713575933,21.656257860000004,22.890600000000006,0.14217763975155284,0.0
4.0,212.0,33.7031,0.0681,742.6375,0.0412,3.6222,174.0,250.0,233.668,-3.1893170226266565,30.596665,16.331999999999994,0.0938620689655172,0.0
10.0,142.0,60.3281,0.084,721.7125,0.0253,3.8436,180.0,245.0,217.918,-3.6769508832486624,18.25932625,27.081999999999994,0.1504555555555555,0.0
5.3599,91.9977,19.5907,4.3917,61.6333,0.1574,2.4002,-80.6227,34.0016,10.0552,-1.8489649429988342,9.701081420000001,23.946400000000004,-0.2970180854771672,1.0
10.9494,56.5257,32.3209,2.325,10.5583,0.1649,1.9956,-83.2494,14.0712,-40.9426,-1.802416049416584,1.7410636699999997,55.013799999999996,-0.6608311891737357,1.0
4.0,83.0,19.0039,0.0264,104.8375,0.0806,2.8792,205.0,246.0,236.6992,-2.5182566294695543,8.4499025,9.30080000000001,0.04536975609756102,0.0
4.0,162.0,39.875,0.0592,519.0958,0.0416,3.5424,155.0,239.0,218.332,-3.1796551117149194,21.59438528,20.668000000000006,0.13334193548387102,0.0
10.0,154.0,48.8984,0.0806,737.7208,0.0264,3.8117,180.0,246.0,226.2266,-3.6343912688298667,19.47582912,19.77340000000001,0.10985222222222227,0.0
7.2947,84.0434,49.1759,4.3333,36.0333,0.099,2.5235,-8.2246,32.0708,5.9531,-2.312635428847547,3.5672967,26.1177,-3.1755586897843053,1.0
7.0,185.0,77.6406,0.0818,730.0624,0.0239,3.899,156.0,236.0,194.5938,-3.733876820044672,17.448491360000002,41.40620000000001,0.26542435897435906,0.0
7.0,125.0,48.7578,0.0697,578.5251,0.0281,3.7796,191.0,243.0,221.957,-3.571985702642437,16.25655531,21.043000000000006,0.11017277486910998,0.0
88.343,108.3363,95.7322,1.325,3.8167,0.2659,1.5289,-111.8321,-91.4921,-102.5506,-1.3246349807331628,1.01486053,11.05850000000001,-0.09888484612199905,1.0
2.0,31.0,3.2344,0.0029,5.5583,0.5087,0.9464,234.0,253.0,250.5547,-0.6758968271534176,2.8275072100000003,2.445300000000003,0.010450000000000013,0.0
11.0,201.0,83.6602,0.1004,1033.2999,0.0218,3.9614,155.0,236.0,193.1172,-3.825845309187094,22.52593782,42.8828,0.27666322580645164,0.0
6.0,106.0,29.2969,0.0391,181.4458,0.0487,3.2363,209.0,245.0,233.0039,-3.022076248893593,8.83641046,11.996100000000013,0.057397607655502454,0.0
79.3138,84.9033,82.2924,0.1417,0.1417,0.7568,0.408,-102.039,-91.9673,-96.1285,-0.2786562612444685,0.10723856,4.161200000000008,-0.04078048589264897,1.0
4.5,42.1218,7.3796,1.3458,11.8458,0.4857,1.2879,25.5045,36.3381,34.8286,-0.7221641296304379,5.75350506,1.5094999999999956,0.0591856339077416,1.0
4.07,63.1901,12.9179,4.2333,58.925,0.1823,2.322,19.1819,40.7304,36.6707,-1.7021015972975198,10.742027499999999,4.0597000000000065,0.21164222522273637,1.0
8.0,151.0,59.1992,0.0832,721.5791,0.0235,3.8948,158.0,234.0,205.9375,-3.750754857832024,16.95710885,28.0625,0.1776107594936709,0.0
5.0,179.0,32.0039,0.0635,671.1791,0.0465,3.5064,158.0,240.0,225.4648,-3.0683029663888264,31.209828149999996,14.535200000000003,0.09199493670886078,0.0
2.0,4.0,2.8477,0.0006,0.15,0.745,0.4227,245.0,247.0,246.3633,-0.29437106060257756,0.11175,0.6366999999999905,0.002598775510204043,0.0
5.0,209.0,66.9805,0.1249,1725.6503,0.0186,4.2001,166.0,249.0,215.8789,-3.9845936982629815,32.097095579999994,33.12110000000001,0.1995246987951808,0.0
5.0,179.0,68.2656,0.0853,886.5667,0.0256,3.9162,158.0,238.0,200.4766,-3.6651629274966204,22.69610752,37.52340000000001,0.23748987341772157,0.0
76.089,96.0824,86.8675,0.9667,2.1333,0.3128,1.316,-100.4897,-78.0507,-95.5526,-1.162191270310981,0.6672962400000001,17.501899999999992,-0.1741661085663505,1.0
14.0,172.0,77.3281,0.1099,1255.7084,0.0194,4.0926,178.0,243.0,208.0625,-3.9424822129128545,24.36074296,34.9375,0.19627808988764045,0.0
3.64,26.2132,4.699,0.3792,2.7375,0.8051,0.5125,32.2862,41.3507,40.4212,-0.21678878567620194,2.20396125,0.9295000000000044,0.028789389894134473,1.0
2.0,153.0,27.1914,0.0802,1004.5417,0.0474,3.6897,175.0,242.0,228.4805,-3.0491330502811063,47.61527658,13.519499999999994,0.07725428571428568,0.0
9.4446,86.1932,36.3316,6.125,65.75,0.0735,2.7836,-85.4825,26.1705,-13.6842,-2.610469872763346,4.832625,39.8547,-0.46623226976281695,1.0
18.0,212.0,98.7695,0.1092,1211.0083,0.019,4.097,166.0,240.0,196.5781,-3.9633162998156966,23.0091577,43.421899999999994,0.26157771084337345,0.0
16.539,60.8253,34.6999,2.0542,7.5375,0.1786,1.8526,-71.4387,6.3904,-28.3575,-1.7226066105397384,1.3461975,34.7479,-0.4864016282491143,1.0
5.7899,93.5026,24.1112,5.4833,77.8917,0.1119,2.6489,-6.3784,33.3599,25.0633,-2.1901496636642577,8.71608123,8.296600000000002,-1.3007337263263516,1.0
7.0,118.0,41.1797,0.0486,274.5833,0.0395,3.4183,135.0,233.0,199.1094,-3.2314546070750607,10.84604035,33.890600000000006,0.25104148148148153,0.0
4.07,96.0824,11.3131,3.1292,66.0375,0.4539,1.5724,13.1275,40.7304,37.2454,-0.789878369519717,29.97442125,3.4850000000000065,0.2654732431917735,1.0
58.2455,112.206,80.35,4.2542,32.7292,0.0992,2.4784,-16.921,-2.7422,-9.7995,-2.31061726469131,3.24673664,7.0573,-0.41707345901542464,1.0
8.0,111.0,34.8594,0.0655,478.8208,0.0336,3.6222,198.0,247.0,230.8594,-3.3932292120129786,16.08837888,16.140600000000006,0.08151818181818185,0.0
5.3599,66.4148,25.1693,2.9958,17.2208,0.1348,2.1969,-10.6268,33.7879,16.2541,-2.0039630805039303,2.32136384,17.5338,-1.6499604772838483,1.0
1.0,2.0,1.5781,0.0004,0.1042,0.8134,0.3341,247.0,249.0,248.0742,-0.20653228550901287,0.08475628,0.9258000000000095,0.0037481781376518604,0.0
3.0,56.0,9.207,0.0124,41.8375,0.2425,2.0399,213.0,242.0,237.1836,-1.4167535686045991,10.14559375,4.816399999999987,0.022612206572769893,0.0
63.4051,95.2224,86.058,0.9542,2.0458,0.3277,1.2786,-98.9616,-66.693,-89.8471,-1.1156567232773682,0.6704086599999999,23.1541,-0.23397055019320623,1.0
59.1054,111.7761,80.5549,3.0583,18.6667,0.1374,2.181,-110.136,-48.532,-89.6984,-1.984858899193888,2.5648045799999997,41.16640000000001,-0.3737778746277331,1.0
18.4738,118.2255,72.9743,10.1708,159.4292,0.0451,3.2252,-25.2057,17.3387,-14.0499,-3.0988730324735045,7.19025692,31.388599999999997,-1.2452976906017288,1.0
2.0,165.0,34.6133,0.0815,1083.7041,0.0407,3.6904,180.0,242.0,225.457,-3.2015271865335877,44.10675687,16.543000000000006,0.09190555555555559,0.0
42.5518,70.0695,55.7363,1.6,4.6333,0.2175,1.6371,-90.0778,-61.3626,-76.6461,-1.5255564284533982,1.00774275,15.283500000000004,-0.16966999638090632,1.0
15.0,156.0,58.0195,0.0771,705.1,0.0256,3.871,49.0,215.0,154.1484,-3.6651629274966204,18.05056,60.85159999999999,1.241869387755102,0.0
72.0044,84.9033,78.4278,0.2458,0.2708,0.6367,0.592,-97.4542,-75.1155,-89.3359,-0.45145669195915733,0.17241836,14.220399999999998,-0.14591880083157008,1.0
3.0,29.0,4.6328,0.0042,7.5333,0.3978,1.3112,234.0,246.0,244.3594,-0.9218059125622653,2.99674674,1.6406000000000063,0.007011111111111138,0.0
6.0,174.0,34.1484,0.0523,462.7125,0.0486,3.4084,172.0,247.0,230.8672,-3.024131748075689,22.487827499999998,16.132800000000003,0.09379534883720932,0.0
8.5846,140.7986,62.8467,12.775,285.725,0.0414,3.4288,-11.4349,31.207,6.8367,-3.1844743981508685,11.829015,24.3703,-2.1312210863234484,1.0
1.0,55.0,4.7695,0.013,57.8125,0.2598,1.9573,220.0,249.0,246.5273,-1.347843174745638,15.019687499999998,2.4727000000000032,0.011239545454545469,0.0
43.0,190.0,113.8906,0.0824,723.6,0.0253,3.8337,191.0,228.0,205.043,-3.6769508832486624,18.30708,22.956999999999994,0.12019371727748687,0.0
3.64,124.03,27.6349,10.0292,211.1042,0.0666,3.167,5.1619,42.3808,32.1584,-2.7090507014357934,14.05953972,10.2224,1.9803560704391794,1.0
9.4446,127.4698,63.0465,9.8167,160.1083,0.0497,3.1695,-102.5603,30.1224,-57.5744,-3.001750345879554,7.957382510000001,87.6968,-0.8550755019242339,1.0
52.441,113.2809,83.9577,3.1833,22.1333,0.1341,2.2453,-32.3943,-20.0152,-28.8308,-2.0091694886945044,2.9680755299999997,8.8156,-0.2721342952309511,1.0
32.8776,84.6883,58.0977,2.1875,10.5958,0.1844,1.955,-80.6227,-24.3292,-62.3397,-1.6906479678596436,1.9538655200000001,38.0105,-0.4714615114601719,1.0
34.8125,109.1963,66.0773,7.9042,100.7875,0.0563,3.0113,-30.264,-1.4611,-21.9081,-2.877060743836492,5.67433625,20.447000000000003,-0.6756212001057363,1.0
5.0,166.0,53.875,0.1003,1156.6749,0.0208,4.0542,164.0,241.0,211.7656,-3.872802292274865,24.05883792,29.234399999999994,0.1782585365853658,0.0
24.0633,93.2876,61.0487,7.1792,83.5125,0.0617,2.9317,-11.9758,10.0289,-3.4186,-2.785471348070795,5.15272125,13.4475,-1.122889493812522,1.0
5.0,145.0,43.7383,0.048,269.7083,0.0418,3.4113,170.0,247.0,220.3594,-3.1748589394514264,11.27380694,26.640600000000006,0.15670941176470593,0.0
5.5749,61.4702,12.32,3.5292,41.5708,0.1836,2.2157,17.8011,34.0016,30.2595,-1.6949958007957469,7.63239888,3.742100000000004,0.21021734611906026,1.0
2.0,88.0,10.9102,0.027,130.075,0.0887,2.8226,214.0,252.0,244.0508,-2.422495389666603,11.537652499999998,7.9491999999999905,0.03714579439252332,0.0
76.304,94.1475,85.4172,0.7208,1.3208,0.379,1.1305,-95.8417,-73.0598,-81.2958,-0.9702190738997107,0.5005832,8.236000000000004,-0.08593336720863679,1.0
2.0,45.0,4.7656,0.0093,31.4625,0.3097,1.7613,231.0,253.0,248.9219,-1.1721511920029801,9.743936249999999,4.078100000000006,0.017654112554112582,0.0
5.0,63.0,9.3828,0.0143,38.9458,0.1532,2.3187,214.0,246.0,243.2031,-1.876011021675646,5.9664965599999995,2.7968999999999937,0.01306962616822427,0.0
6.0048,77.5939,15.611,4.3208,55.0542,0.1332,2.4475,8.097,34.0016,28.5332,-2.015903520875848,7.333219440000001,5.468400000000003,0.675361244905521,1.0
45.1316,92.6426,71.4182,3.9792,30.5542,0.108,2.4459,-8.7556,6.3904,-4.0014,-2.2256240518579173,3.2998536,10.3918,-1.1868746859153,1.0
7.9397,129.6196,73.8107,9.0542,145.5458,0.0532,3.1461,-16.3644,32.5014,-2.0964,-2.933696882634538,7.74303656,34.5978,-2.1142113368042823,1.0
3.64,99.7371,14.9367,4.2458,72.9792,0.2769,2.1075,13.5999,42.1752,36.6896,-1.284098848805221,20.20794048,5.485599999999998,0.40335590702872803,1.0
3.0,189.0,27.6484,0.0788,1086.5667,0.0381,3.6906,176.0,251.0,237.4922,-3.2675409968494815,41.398191270000005,13.507800000000003,0.07674886363636366,0.0
3.0,136.0,44.7813,0.0592,433.3792,0.0394,3.5576,152.0,238.0,205.6914,-3.233989462678249,17.075140479999998,32.30860000000001,0.2125565789473685,0.0
81.0336,97.3723,88.8217,1.2833,3.1583,0.2566,1.48,-103.6105,-76.3651,-92.595,-1.360236826800601,0.81041978,16.2299,-0.15664339038997013,1.0
6.8648,134.1342,61.3653,11.9375,256.3792,0.0411,3.401,-11.9758,37.3919,9.2429,-3.191747157479948,10.53718512,28.149,-2.3504901551462116,1.0
9.0,144.0,43.7813,0.0524,311.1583,0.0369,3.491,168.0,236.0,216.6719,-3.2995437279356556,11.48174127,19.328100000000006,0.11504821428571432,0.0
6.6498,98.6621,39.977,9.0125,142.4208,0.0552,3.1079,-14.1561,32.7164,12.9922,-2.8967923256990873,7.86162816,19.7242,-1.393335735124787,1.0
7.0798,132.1994,44.6294,10.7042,206.4042,0.0459,3.3141,-10.8958,34.215,16.2951,-3.0812901619156374,9.473952780000001,17.919900000000002,-1.6446612456175778,1.0
2.0,138.0,11.6367,0.0341,324.4042,0.1301,2.7233,192.0,253.0,245.9063,-2.0394518934636774,42.20498642,7.0937000000000126,0.03694635416666673,0.0
4.285,60.8253,16.4533,3.1458,24.2542,0.1461,2.2326,-49.5581,40.3158,20.4492,-1.9234639602254833,3.5435386200000005,19.866600000000002,-0.4008749326548032,1.0
17.0,184.0,88.2148,0.0995,1047.5167,0.0214,4.0047,165.0,236.0,199.2109,-3.844364356954331,22.416857379999996,36.78909999999999,0.22296424242424237,0.0
6.0,144.0,28.3555,0.0547,439.6042,0.0428,3.4932,191.0,247.0,235.8594,-3.151217176394386,18.815059759999997,11.140600000000006,0.05832774869109951,0.0
1.0,58.0,9.5625,0.0328,158.4333,0.0648,3.0717,224.0,250.0,245.9805,-2.7364496756239083,10.26647784,4.019499999999994,0.0179441964285714,0.0
10.0,130.0,42.8125,0.0586,402.3584,0.0339,3.5997,174.0,237.0,217.7031,-3.3843402645957323,13.63994976,19.296899999999994,0.110901724137931,0.0
2.0,66.0,7.668,0.0171,88.7792,0.207,2.2351,208.0,242.0,238.1133,-1.575036485716768,18.3772944,3.8866999999999905,0.018686057692307648,0.0
3.0,73.0,11.3594,0.0183,64.1125,0.1161,2.5362,216.0,248.0,243.7344,-2.153303390278291,7.4434612499999995,4.265600000000006,0.019748148148148178,0.0
44.9166,80.1737,62.6921,2.3833,12.3083,0.1725,1.9832,-100.4897,-67.082,-91.7411,-1.7573580425107227,2.1231817499999996,24.65910000000001,-0.24538932845853864,1.0
41.6919,68.3497,62.1698,1.1708,2.9625,0.2904,1.4332,-94.8607,-52.3305,-85.9087,-1.236495996031496,0.8603099999999999,33.578199999999995,-0.35397377417623943,1.0
37.8222,70.9295,54.5035,1.5792,4.5542,0.2193,1.6238,-95.3502,-52.6809,-76.2811,-1.5173146235582946,0.9987360599999999,23.600199999999994,-0.24751075509018328,1.0
5.7899,92.4277,23.1841,4.5333,55.7417,0.1822,2.387,-5.332,33.3599,22.3126,-1.702650294156279,10.15613774,11.047300000000003,-2.071886721680421,1.0
26.2132,99.5221,68.0902,4.4042,31.9208,0.0965,2.4798,-100.4897,6.3904,-54.3981,-2.3382122706371966,3.0803572,60.7885,-0.6049226935695897,1.0
9.0,156.0,52.4375,0.0576,396.8709,0.0358,3.5404,172.0,243.0,217.9063,-3.3298073855754824,14.20797822,25.093700000000013,0.14589360465116286,0.0
51.5811,88.773,71.5055,1.3333,3.3167,0.2493,1.5056,-80.1903,-46.5013,-61.2723,-1.3890982884526248,0.82685331,14.771,-0.18419933582989467,1.0
59.1054,118.2255,85.864,6.2917,63.625,0.0702,2.8126,-10.6268,3.0785,-7.5849,-2.6564069679503715,4.466475,10.6634,-1.003444122407498,1.0
31.1577,122.3102,79.375,6.5833,76.2833,0.0722,2.8553,-18.6017,-4.811,-13.1366,-2.6283152330833564,5.50765426,8.3256,-0.44757199610788256,1.0
10.0895,66.8448,37.2469,4.1,35.3583,0.1168,2.434,-84.1377,22.5934,-43.242,-2.14729220858801,4.12984944,65.83539999999999,-0.7824720666241173,1.0
36.3173,107.2614,67.3714,4.4417,36.2167,0.0946,2.5356,-81.929,-20.584,-51.1995,-2.3580978029243043,3.4260998200000006,30.6155,-0.37368331115966263,1.0
4.0,24.0,5.7656,0.0034,4.725,0.474,1.1576,236.0,246.0,244.8125,-0.7465479572870606,2.2396499999999997,1.1875,0.005031779661016949,0.0
5.0,37.0,10.6016,0.0085,14.3458,0.2099,1.9197,232.0,247.0,243.7461,-1.5611240521555498,3.01118342,3.2538999999999874,0.014025431034482705,0.0
27.718,102.7468,71.7919,6.3458,64.5292,0.0703,2.7783,-18.0396,2.5796,-10.6407,-2.6549834801655177,4.5364027600000005,13.220300000000002,-0.7328488436550701,1.0
16.109,80.3887,44.3792,3.7417,24.9417,0.1111,2.3716,-82.3676,4.421,-37.9302,-2.197324582336553,2.7710228700000004,42.3512,-0.5141730486259161,1.0
3.0,12.0,3.4453,0.0011,0.5208,0.6727,0.6575,241.0,249.0,246.7813,-0.396455813950577,0.35034216,2.2187000000000126,0.009206224066390094,0.0
5.0,175.0,55.2227,0.1108,1388.7749,0.0192,4.0911,174.0,249.0,222.1836,-3.952844999948401,26.664478079999995,26.816399999999987,0.15411724137931027,0.0
69.6396,85.9782,77.5989,0.7667,1.4833,0.3653,1.1758,-110.6983,-92.4445,-103.7479,-1.0070363451809001,0.54184949,11.303399999999996,-0.10210996916845151,1.0
3.855,125.1049,19.0709,6.3417,125.9,0.2297,2.404,7.3674,41.7633,35.6711,-1.4709811692870844,28.91923,6.092199999999998,0.826913157966175,1.0
4.0,199.0,61.0703,0.075,674.8499,0.0306,3.7775,155.0,240.0,204.8398,-3.486755270023802,20.65040694,35.1602,0.22684,0.0
58.6755,136.929,92.7123,2.2167,14.4167,0.2033,1.9291,-110.6983,-54.8014,-98.075,-1.593072558347836,2.9309151100000004,43.2736,-0.39091476562874045,1.0
9.0,179.0,95.3164,0.0925,831.4083,0.024,3.8765,153.0,232.0,183.6719,-3.7297014486341915,19.953799200000002,48.328100000000006,0.31586993464052293,0.0
5.3599,102.1019,38.5192,10.4167,189.0417,0.045,3.282,9.5477,35.4914,22.8307,-3.101092789211817,8.506876499999999,12.660699999999999,1.3260471108225016,1.0
82.3235,87.6981,85.1805,0.1583,0.1583,0.7335,0.4369,-100.4897,-93.405,-97.274,-0.3099276813991006,0.11611305000000001,3.8689999999999998,-0.03850145835841882,1.0
78.0239,87.4831,82.8248,0.3125,0.3458,0.5741,0.6714,-102.5603,-91.9673,-97.5741,-0.5549516818085458,0.19852378,5.606800000000007,-0.05466832682821723,1.0
